Charter,Magnet.,Title.I.School.,locationRural,locationSize,Students.,SeniorHigh,numOfStud2014,meanScale2012,lev1Perc2012,lev5Perc2012,perc.free.lunch,perc.reduced.lunch,logLoginsPerExaminee,meanScale2014
0,0,0,1,2,345,0,-1.5586372225226848,-0.8217412536655628,-0.012761299150804487,-0.6906772675373404,0.5987473470276995,0.294529532360915,2.27105883934727,414.0
0,0,0,0,0,1482,0,-0.20325399607365138,0.1604418406987092,-0.5172079479355431,-0.42439205595667906,-1.7099340019148186,-1.1982738775666426,-5.34710753071747,402.0
0,0,0,0,0,1957,0,0.5305999055396374,0.9640461906331136,-0.6012823893996663,1.4396044251079505,-1.4583676351011978,-1.0187543142629767,1.51198257628339,407.0
0,1,0,0,0,1271,0,-1.0644090847014902,0.9640461906331136,-0.8535057137920357,0.10817836720464369,0.5453282846461514,0.14415767153968864,1.38101730401905,396.0
0,0,0,0,0,2281,0,-0.21823060631065727,0.6961780739883121,-0.8535057137920357,-0.42439205595667906,-1.6163620013210178,-0.39063457263584206,0.804499325886038,396.0
0,0,1,0,1,2239,1,1.7811468603296297,-0.10742627594609225,0.07131314231331863,-0.42439205595667906,0.9852618531703216,0.20378609378752074,-1.02165124753198,386.0
0,1,1,0,0,1293,0,0.14869634449598712,-0.10742627594609225,0.23946202524156485,-0.15810684437601769,1.1810782402241902,0.40373818894749725,1.36763893545839,392.0
0,0,1,1,2,609,0,-1.3040348484935846,-1.4467668591700995,1.5005786472034115,-0.6906772675373404,1.2791134938120614,0.12296690649789958,-2.53369681395743,370.0
0,0,1,1,2,1301,1,0.3583688878140696,0.5175993295584445,-0.9375801552561588,-0.15810684437601769,1.0193881092480381,-0.7462743410234192,-1.55814461804655,385.0
0,0,0,1,2,1850,0,0.32841566734005784,-0.4645837648058275,0.23946202524156485,-0.42439205595667906,-0.3840582804244796,0.4625229379716114,-1.46396739943811,399.0
0,0,1,1,2,311,0,-1.6035670532337025,-1.0896093703103642,1.5005786472034115,-0.6906772675373404,0.858493102672854,0.06903464074739789,-1.34373474670109,377.0
0,0,1,1,2,1797,0,0.9199917717017907,-0.10742627594609225,-0.5172079479355431,-0.6906772675373404,0.17211408875242765,1.0587754633818707,-1.80856658754444,394.0
0,0,1,0,1,1351,0,-0.30809026773269266,-0.3752943925908937,0.07131314231331863,-0.15810684437601769,0.18074355187740915,0.32936959971015173,-0.329354768852349,384.0
0,1,1,0,0,1700,1,0.6429244823171816,-0.4645837648058275,0.49168534963393423,-0.15810684437601769,1.5323942267223472,0.1809321953563602,0.311392552224189,402.0
0,0,1,0,0,2912,1,1.7287287245001088,0.1604418406987092,-0.1809101820790507,0.10817836720464369,1.2914512335295207,1.4775488605828602,0.113023388403395,399.0
0,1,1,0,0,2973,1,1.129664315019873,-0.732451881450629,0.8279831154904267,-0.42439205595667906,1.7295899759600166,0.8572086412975737,0.26750566396791,392.0
0,0,1,1,2,805,1,-1.0269675591089755,0.6068887017733783,-0.43313350647142007,1.9721748482692734,-0.23534584458402966,0.3894265706448196,-4.60517018598809,399.0
0,1,1,0,0,1815,0,0.0962782086664665,-2.1610818368895703,2.425397503308766,-0.6906772675373404,0.396774543148812,0.48275506284138814,2.30936207727307,377.0
0,0,1,0,0,1920,0,1.7736585552111266,-0.018136903731158432,-0.2649846235431738,-0.15810684437601769,0.6052809848432947,1.1404476626885156,1.26116637929175,397.0
0,0,1,0,2,447,0,-1.2965465433750816,0.24973121291364303,0.15538758377744175,0.10817836720464369,0.3434693638295616,0.9849214081981725,1.11411647520407,401.0
0,1,1,0,0,1864,1,0.6803660079096964,-1.5360562313850334,2.0050252959881503,-0.6906772675373404,2.1203673068557776,-1.0874849532908242,-0.940983344464527,391.0
0,0,1,0,1,104,0,-1.6934267146557378,-1.2681881147402319,0.15538758377744175,-0.6906772675373404,2.5263008030967624,-0.883471202490232,0.646627164925052,364.0
0,0,0,0,0,1134,0,-0.3904616240362251,1.0533355628480474,-0.9375801552561588,0.6407487903659664,0.6474212202782496,0.5162070053891895,0.611526652205192,405.0
0,1,1,0,1,1697,0,0.036371767718442916,0.5175993295584445,-0.7694312723279125,-0.42439205595667906,-0.3340221033485488,2.577874180097126,1.00632782978032,396.0
1,0,1,0,2,1104,0,-1.5062190866931642,1.0533355628480474,-1.021654596720282,0.37446357878530506,-0.11656500048680557,2.139090714004304,-2.484906649788,407.0
0,0,1,0,2,1407,0,0.15618464961449008,-1.2681881147402319,1.5005786472034115,-0.42439205595667906,2.3183153766404834,-1.2707657515714479,0.560722594910614,392.0
1,0,0,0,1,677,0,-1.3040348484935846,0.6068887017733783,-1.3579523625767744,-0.6906772675373404,-1.861191775153128,-0.909976006743344,-1.09861228866811,396.0
1,0,1,0,0,763,0,-0.22571891142916023,0.24973121291364303,0.323536466705688,1.1733192135272892,1.2146403145178983,-0.8698558836468222,-1.0286537000612,409.0
0,0,1,0,2,765,0,-1.2965465433750816,-0.018136903731158432,-0.34905906500729694,-0.42439205595667906,0.688329832110042,0.19591104159529085,0.340926586970593,398.0
1,0,0,0,0,255,0,-1.536172307167176,1.1426249350629811,-0.6012823893996663,1.7058896366886118,0.06671848647086591,2.036169293806667,-2.77258872223978,396.0
0,0,1,0,1,1649,0,-0.3006019626141897,-0.4645837648058275,0.5757597910980573,-0.42439205595667906,0.8862690871965824,1.5331977264317214,0.114958972779764,396.0
0,0,1,0,0,1994,1,-0.3829733189177221,1.5890717961376504,-1.1898034796485282,1.1733192135272892,-0.8971598434871851,-0.02747315621927058,-0.85629882124618,402.0
0,0,1,0,0,3032,0,1.167105840612388,0.9640461906331136,-0.9375801552561588,0.6407487903659664,-0.5430871087221334,0.8143036467345284,-0.342597830047896,407.0
0,0,1,0,1,1362,0,0.3808338031695785,1.5890717961376504,-1.1898034796485282,2.504745271430596,-0.6796581913747611,0.23474857872832755,0.85618680780445,398.0
0,0,0,0,2,106,0,-1.6484968839447203,-2.8753968146090405,2.9298441520935046,-0.6906772675373404,1.5259303648390319,-1.2220325700252401,-2.14006616349627,367.0
0,1,0,0,1,1295,0,-0.15832416536263372,-0.10742627594609225,-0.012761299150804487,-0.15810684437601769,-0.10762177423614676,-0.5360943509966483,-2.81032905022263,385.0
0,0,0,0,0,1754,0,0.45571685435460796,0.6961780739883121,-0.6853568308637894,-0.42439205595667906,-1.0715152566624997,-0.7962453757586843,-0.934919551707648,411.0
0,0,0,1,2,443,0,-1.513707391811667,-0.19671564816102607,-0.2649846235431738,-0.6906772675373404,-0.9343048619280204,-1.644540423724625,1.08904283765196,401.0
0,1,1,0,0,1093,0,-0.2781370472586809,-1.0003199980954305,0.6598342325621804,-0.6906772675373404,0.8108347521553673,-1.0796108381050862,0.799756915618204,386.0
0,0,1,1,2,436,0,-1.3040348484935846,-1.3574774869551658,0.996131998418673,-0.6906772675373404,1.307426154007719,0.020503451628268346,-4.14313472639153,386.0
0,1,1,0,0,1623,0,-0.5552043366432899,-1.3574774869551658,1.5005786472034115,-0.42439205595667906,0.7711097849281373,1.6374717229368119,0.243787878894556,385.0
0,0,0,0,0,1704,0,0.2909741417475431,1.3212036794928488,-1.2738779211126512,-0.15810684437601769,-1.3710098280334906,-1.0933396525411725,-0.685926932586458,410.0
0,1,1,0,0,4132,1,2.178027031610286,-0.10742627594609225,-0.012761299150804487,-0.42439205595667906,0.21017076920349745,1.409133371178545,0.919316452790692,400.0
0,1,1,0,0,2782,0,2.889416017868066,-0.6431625092356952,0.6598342325621804,-0.42439205595667906,1.0628160345871334,-0.18619798760135958,-1.46473321921145,394.0
0,1,1,0,1,834,0,-0.30809026773269266,-0.4645837648058275,0.323536466705688,-0.15810684437601769,1.7777199201490275,-0.9657577530497732,1.89584366052628,374.0
0,0,1,0,2,263,0,-1.5661255276411878,-2.3396605813194378,3.0979930350217506,-0.6906772675373404,1.0276175046817628,0.405663706472864,-2.23359222150709,367.0
0,1,0,0,2,2841,0,1.152129230375382,-0.10742627594609225,-0.0968357406149276,-0.15810684437601769,-1.544398289536011,-1.4203310971559175,0.9598302581793,405.0
0,0,1,0,0,1947,1,1.4516614351155,-0.5538731370207614,0.5757597910980573,-0.15810684437601769,0.3769161185531273,-0.05289013322083269,0.679128259380614,389.0
0,0,1,0,2,1218,0,-0.9371078976869402,-0.018136903731158432,-0.012761299150804487,0.37446357878530506,-0.9142624559581093,-0.7103038853299749,-4.02535169073515,388.0
1,0,1,0,0,808,0,0.14120803937748416,0.24973121291364303,-0.6853568308637894,-0.42439205595667906,0.33851353515443394,-0.35048845557868397,-1.55619339791529,388.0
0,0,1,0,2,1239,1,-0.540227726406284,0.33902058512857686,-0.34905906500729694,-0.6906772675373404,-0.827419638692633,-0.26428305143194786,1.97828094819734,404.0
0,1,1,0,0,1811,0,0.006418547244431128,-2.250371209104504,2.593546386237012,-0.42439205595667906,0.09317897724466703,-0.28810998651192826,-0.574430873720563,375.0
0,0,1,0,2,1027,0,-0.7349236594873606,-0.018136903731158432,-0.34905906500729694,-0.42439205595667906,1.1111952945182653,-0.48100195967102516,0.128121099896275,378.0
0,0,0,1,2,585,0,-1.4088711201526258,-0.018136903731158432,-0.6853568308637894,-0.6906772675373404,0.1242054475628168,-0.10695793730175193,2.44500543303581,415.0
0,0,1,0,0,2745,0,0.11874312402197533,-0.10742627594609225,-0.012761299150804487,-0.15810684437601769,-1.0354422822015865,0.3334217611657967,-0.403490773804447,397.0
0,0,1,0,0,1803,1,1.2569655020344233,-0.4645837648058275,0.5757597910980573,-0.15810684437601769,-0.12688063497472196,0.3388990294620445,-0.0823086474627236,393.0
0,0,0,0,0,2212,0,0.4632051594731109,0.1604418406987092,-0.43313350647142007,-0.42439205595667906,-0.8067037416617872,1.0503166586934305,-1.30599441871825,399.0
0,0,1,0,0,2601,0,0.38832210828808145,-0.5538731370207614,0.5757597910980573,-0.42439205595667906,-0.778804414603445,-0.229538540653304,-1.01246633795491,395.0
0,0,0,0,0,1801,0,0.27599753151053724,0.4283099573435107,-0.43313350647142007,0.10817836720464369,-0.47145626588102324,1.0146088911548383,1.3154097117766,400.0
0,0,0,1,2,1872,0,0.058836683073951755,0.1604418406987092,-0.6012823893996663,-0.42439205595667906,-0.5562360124648573,0.5156517978493713,-0.765059762150232,400.0
0,0,1,0,2,734,0,-0.5926458622358046,1.1426249350629811,-1.2738779211126512,-0.42439205595667906,0.578787080204245,0.709413177937274,-5.06259503302697,390.0
0,0,1,0,1,1858,0,0.9724099075313113,-0.5538731370207614,0.4076109081698111,-0.6906772675373404,0.46994900995282457,0.168017172926457,0.234522704171685,387.0
1,0,1,0,1,1304,1,0.28348583662904014,-0.19671564816102607,-0.0968357406149276,-0.42439205595667906,0.4870356500616208,0.9068483054596624,1.46577747168873,398.0
0,1,1,1,2,1671,0,0.9873865177683172,1.3212036794928488,-1.2738779211126512,0.37446357878530506,1.0379760258405601,0.38346356105786134,-0.139355520910511,401.0
0,1,1,0,0,2099,0,1.5415210965375352,-0.8217412536655628,0.7439086740263036,-0.42439205595667906,1.122344063850974,-1.0225003019641894,-0.476798672378564,392.0
0,0,1,0,2,2003,1,0.717807533502211,0.5175993295584445,-0.43313350647142007,0.10817836720464369,-0.36776471507139,0.41927436601119955,0.773882648912382,388.0
0,1,1,0,1,1316,0,-0.68250552365784,-2.518239325749305,2.9298441520935046,-0.6906772675373404,0.05464970295951385,-0.765779016975342,2.23457021669507,373.0
0,0,0,1,2,1953,0,1.1371526201383761,1.3212036794928488,-0.8535057137920357,2.504745271430596,-1.5166153780777905,-0.6805338917266901,-4.86496705495034,407.0
0,1,0,1,2,1638,0,-0.038511283466586554,1.0533355628480474,-0.6012823893996663,2.504745271430596,-1.0422656267703403,-0.6985870917310716,-0.0996298409488413,411.0
0,1,0,0,2,1664,0,0.38832210828808145,-0.10742627594609225,0.15538758377744175,0.6407487903659664,-0.09385549013061192,-0.03743901322237897,1.70945546010258,385.0
0,0,1,1,2,448,0,-1.6260319685892113,-0.732451881450629,0.8279831154904267,-0.6906772675373404,0.5639358481901223,-0.5574255747325209,1.70474809223843,408.0
0,0,0,1,2,1919,0,-0.4353914547472427,1.4104930517077827,-0.8535057137920357,1.7058896366886118,-2.166308655229107,-2.06508853890263,-5.18738580584075,410.0
1,0,1,0,0,147,0,-1.6110553583522054,-1.0003199980954305,1.3324297642751655,-0.6906772675373404,1.374368677916367,-0.6757442672357301,-1.48160454092422,371.0
0,0,1,0,0,387,0,-1.4088711201526258,-1.8932137202447687,2.8457697106293813,-0.6906772675373404,2.1503428245579834,-1.1885125543084614,-2.79320800944252,369.0
1,0,0,0,0,87,0,-1.6110553583522054,-2.518239325749305,3.0979930350217506,-0.6906772675373404,1.7704297065605812,-1.3285370534603296,-3.09104245335832,385.0
0,1,0,1,2,1741,0,-0.36050840356221325,1.3212036794928488,-1.1898034796485282,0.37446357878530506,-0.12551892113863347,0.47609302146125054,1.68286538098892,406.0
0,0,1,0,1,1662,0,0.23106770079951955,-0.732451881450629,0.4076109081698111,-0.6906772675373404,0.3557893205308308,0.30035353832057876,0.802603773439775,386.0
0,1,1,0,0,1834,1,0.14120803937748416,-0.3752943925908937,0.15538758377744175,-0.42439205595667906,1.2388290469788794,0.7200656516885197,2.69124308278583,403.0
0,0,1,0,0,1508,0,0.3508805826955667,-0.10742627594609225,0.323536466705688,-0.15810684437601769,0.4783625509190431,-0.09103688247030188,1.18405749462499,407.0
0,0,1,0,0,1251,0,-0.0010697578740718192,0.6961780739883121,-0.5172079479355431,-0.15810684437601769,-0.48806373543538056,0.3427745494261138,-0.758529939822797,399.0
0,0,1,0,0,1772,0,0.4257636338805962,-1.3574774869551658,1.4165042057392885,-0.6906772675373404,0.9140575070118258,0.9975280772552734,0.100245414991056,391.0
0,0,1,0,1,1930,0,0.0813015984294606,1.5890717961376504,-1.1898034796485282,0.9070340019466278,-1.5724616210216813,-1.5414577264582328,-5.51342874616498,415.0
0,1,1,0,0,1704,0,0.20111448032550774,-1.8039243480298348,2.2572486203805195,-0.6906772675373404,1.3162000829345823,1.0201243162816702,-0.648695417989111,382.0
0,0,1,1,2,329,0,-1.378917899678614,0.5175993295584445,-1.2738779211126512,-0.6906772675373404,-0.31075739675751757,0.9259265439216106,-0.163629423781802,405.0
0,0,1,1,2,1964,0,1.144640925256879,-1.1788987425252981,1.4165042057392885,-0.42439205595667906,1.269638645768352,1.0765120514987594,0.507743957228583,386.0
0,0,0,0,1,1941,0,0.5680414311321521,1.4104930517077827,-1.105729038184405,0.6407487903659664,-1.7258318977991933,-1.1587005376806867,-5.74620319054015,399.0
0,1,1,0,0,1825,0,-0.9296195925684373,-0.19671564816102607,0.49168534963393423,-0.6906772675373404,-0.780881161215374,0.05403703807979194,1.36392206336536,402.0
0,1,1,0,0,2284,0,0.8226438051612524,-0.018136903731158432,-0.012761299150804487,0.9070340019466278,-0.550657574561621,0.6100497200701837,-0.292496718247321,392.0
0,0,1,1,2,672,0,-1.5885904429966966,-0.10742627594609225,-0.6012823893996663,-0.6906772675373404,0.45659751264824877,0.5631220425037524,2.96938829821439,389.0
0,0,1,0,2,1829,0,-0.20325399607365138,-0.732451881450629,0.49168534963393423,-0.6906772675373404,0.5067813307838572,0.12014519902455949,1.7253143698199,401.0
0,0,1,1,2,484,0,-1.5811021378781935,0.6068887017733783,-1.5261012455050205,-0.6906772675373404,0.47552217786774953,0.6541187228829821,-3.25809653802148,413.0
0,0,0,0,2,2418,0,1.4441731299969969,0.5175993295584445,-0.34905906500729694,0.6407487903659664,-0.27118422091829925,0.06093682273899959,-2.88573137833966,399.0
1,0,1,0,0,1612,0,-0.4803212854582604,0.8747568184181798,-1.1898034796485282,-0.15810684437601769,-0.2943861109278996,-0.32495032735466517,-3.36153212526972,409.0
0,1,0,0,0,2683,0,-0.3155785728511956,-0.6431625092356952,0.7439086740263036,-0.15810684437601769,-1.4817247027973472,-1.2616333425466155,1.21924027645672,398.0
1,0,0,0,2,106,0,-1.513707391811667,0.1604418406987092,-0.2649846235431738,-0.6906772675373404,-2.1537267898376706,-2.4574845778722882,-2.4567357728213,401.0
0,0,1,0,2,776,0,-0.7424119646058636,0.8747568184181798,-0.7694312723279125,0.6407487903659664,-0.188662034801669,-0.4323622144941381,0.395756293981203,406.0
0,0,0,0,1,1474,0,0.15618464961449008,-0.018136903731158432,0.15538758377744175,-0.42439205595667906,0.18602658391913734,1.4294955350114689,0.455853600520978,389.0
0,0,0,0,0,2039,0,0.9798982126498142,0.6961780739883121,-0.8535057137920357,-0.15810684437601769,-1.0326509716657648,-1.4138033206302376,-0.487547938896645,400.0
0,0,1,1,2,1625,0,0.32841566734005784,1.4997824239227164,-1.021654596720282,0.9070340019466278,-0.09755453430928747,0.7258000725003797,2.17644876015561,404.0
1,0,1,0,0,1679,0,-0.2856253523771838,1.678361168352584,-1.3579523625767744,1.9721748482692734,0.7765312452143346,4.0358127677181175,0.427006951882919,410.0
1,0,1,0,0,922,0,-0.29311365749568674,0.4283099573435107,-0.34905906500729694,0.37446357878530506,0.5671179680434982,2.5493119810436395,0.192371892647456,409.0
0,0,1,0,0,2251,0,1.7062638091446,0.8747568184181798,-0.7694312723279125,0.6407487903659664,0.6870949187104318,1.4404186472408882,1.76781926168205,405.0
1,0,0,0,0,1149,0,-0.4803212854582604,1.5890717961376504,-0.9375801552561588,2.504745271430596,-1.4013179070705235,-0.14947958671155234,1.64017453808223,415.0
0,0,0,0,2,1944,1,-0.4428797598657457,0.07115246848377539,-0.43313350647142007,-0.42439205595667906,-1.3146077242220244,-1.0933396525411725,0.355550716726451,406.0
0,0,0,0,0,1501,0,-0.06846450394059835,1.231914307277915,-1.2738779211126512,-0.42439205595667906,-1.3449766118186397,-1.3668956968614026,-2.02814824729229,398.0
1,0,0,0,0,692,0,-1.2216634921900522,0.6961780739883121,-1.021654596720282,-0.6906772675373404,-1.3247914343023761,-2.268239039098031,0.630408839926522,414.0
0,0,1,0,2,2484,1,0.7103192283837082,-0.10742627594609225,0.23946202524156485,0.10817836720464369,0.7389920171763839,0.5080478684996987,0.667211325584412,391.0
0,1,1,0,0,1797,1,0.5755297362506551,-1.3574774869551658,1.5846530886675347,-0.6906772675373404,1.5933631165320559,-0.2529899406093174,1.32302891462912,389.0
0,1,1,0,0,1926,1,1.3093836378639439,-1.6253456035999672,1.5846530886675347,-0.6906772675373404,1.6889263161279995,-1.1145880158640875,-0.587301345795287,398.0
1,0,1,0,0,143,0,-1.4612892559821464,-0.8217412536655628,0.7439086740263036,-0.6906772675373404,2.152659976968081,-0.39695797737214417,0.980829253011726,397.0
0,1,1,0,0,2954,1,2.028260929240227,-0.018136903731158432,0.323536466705688,0.10817836720464369,1.191856632568599,1.2331878132063274,-0.282446458397836,394.0
0,1,1,0,0,927,1,-0.7499002697243665,-0.3752943925908937,0.5757597910980573,-0.42439205595667906,2.251410788620215,-2.068990230205176,-0.477329669337808,398.0
0,1,1,0,0,1349,1,0.6878543130281993,-0.5538731370207614,0.7439086740263036,-0.15810684437601769,2.366956424096148,-1.7294012967467112,1.39762806762974,397.0
0,1,1,0,2,2501,1,1.4816146555895118,-0.19671564816102607,0.49168534963393423,-0.42439205595667906,0.2732511034379682,0.5533430861931881,0.0580520119079644,395.0
0,1,1,0,0,1511,0,-0.30809026773269266,0.5175993295584445,-0.8535057137920357,-0.42439205595667906,0.8828251852169207,2.4610207518457377,1.27153608300329,406.0
0,1,1,0,0,1637,1,0.6653893976726905,-0.19671564816102607,0.07131314231331863,0.37446357878530506,1.4195753066198245,-0.21752027775620075,-0.488580014818671,398.0
0,1,1,0,0,1638,1,0.3658571929325726,-1.1788987425252981,0.996131998418673,-0.6906772675373404,1.9619845395071729,-1.1982738775666426,1.95585058876056,396.0
0,1,0,0,0,2797,1,0.6803660079096964,0.5175993295584445,-0.2649846235431738,0.6407487903659664,-0.9787760965143135,-1.216732096627257,1.89498355800887,400.0
0,1,1,0,0,2803,1,2.3053282186248363,-0.3752943925908937,0.6598342325621804,0.10817836720464369,2.0166136597554787,-0.3550564375118111,0.423046646157965,395.0
0,1,1,0,0,2188,1,1.4666380453525059,-0.9110306258804967,1.080206439882796,-0.15810684437601769,1.4599046116316008,0.026406364778149508,-1.04029980661005,391.0
0,1,1,0,0,1880,1,0.4706934645916138,0.07115246848377539,0.23946202524156485,0.9070340019466278,1.331544512526249,0.6597316983098754,-0.319287411867112,400.0
0,1,1,0,0,2122,1,0.6878543130281993,-0.3752943925908937,0.5757597910980573,-0.15810684437601769,0.713966716812747,1.3688069374768144,2.25528318252761,400.0
0,0,1,1,2,1698,0,-0.05348789370359245,-0.10742627594609225,-0.2649846235431738,-0.42439205595667906,-0.829271075515779,0.029790268314477262,1.88310924781628,419.0
0,1,1,0,0,1135,0,-0.3829733189177221,-0.8217412536655628,1.1642808813469192,-0.6906772675373404,1.209636619674498,0.08090668406543376,1.65566462992933,387.0
0,0,1,0,0,1745,0,-0.4129265393917339,-0.2860050203759599,0.15538758377744175,-0.42439205595667906,-0.15217932424358113,-0.39367792866074564,-2.49595648597459,409.0
0,0,1,0,0,2629,0,1.8260766910406472,0.24973121291364303,-0.0968357406149276,0.6407487903659664,0.46799322284144035,0.730536122483121,-0.364726277129061,399.0
0,0,1,0,0,2255,0,0.058836683073951755,0.8747568184181798,-0.9375801552561588,0.37446357878530506,-0.5765584281299044,1.186687941061037,-1.07044141170141,410.0
0,0,1,0,1,1097,0,-0.4129265393917339,0.24973121291364303,-0.6853568308637894,-0.42439205595667906,-0.42828872318934486,0.1688363722638222,1.54943123152098,390.0
0,0,0,1,2,1049,1,-0.5177628110507752,-0.9110306258804967,1.1642808813469192,-0.6906772675373404,0.44659245648080403,1.5686285668609177,-5.12396397940326,389.0
0,0,1,0,2,1617,0,0.23855600591802248,0.8747568184181798,-0.5172079479355431,0.10817836720464369,-0.5487377781990078,-0.7364854141892495,2.35225997809175,394.0
0,0,1,0,0,1301,0,0.013906852362934074,-0.4645837648058275,0.323536466705688,-0.42439205595667906,0.3376443789911134,-0.9979229052658983,1.42728370565309,387.0
0,1,1,0,1,1337,0,-0.18078908071814254,0.8747568184181798,-1.021654596720282,0.37446357878530506,-0.56745641573267,1.142143916195169,-1.33594047497428,402.0
0,0,0,0,1,1883,0,0.4931583799471227,0.5175993295584445,-0.5172079479355431,-0.42439205595667906,-1.4722116362215807,-0.5797025032794839,-4.61512051684126,407.0
1,0,1,0,2,396,0,-1.3339880689675965,0.8747568184181798,-1.105729038184405,-0.6906772675373404,0.8999253182533106,1.5936124731110308,2.26634299022061,409.0
0,0,0,0,0,1916,0,-0.06846450394059835,-0.2860050203759599,0.07131314231331863,-0.6906772675373404,-0.4815858515869552,0.3106758969123528,1.7229232270781,401.0
0,1,0,0,0,472,0,-1.39389450991562,1.4104930517077827,-0.8535057137920357,0.37446357878530506,-0.9907517952234024,0.5251373775126901,1.94591014905531,414.0
0,1,1,1,2,587,0,-0.8472482362649049,0.6068887017733783,-0.34905906500729694,1.7058896366886118,-0.4578609022805497,-0.5611604567987104,0.755667537541279,399.0
1,0,0,0,2,108,0,-1.663473494181726,1.0533355628480474,-1.5261012455050205,1.9721748482692734,-1.960502783998483,-1.8511979443917932,-2.70805020110221,404.0
1,0,0,0,2,94,0,-1.6110553583522054,0.9640461906331136,-0.9375801552561588,0.10817836720464369,-1.6099826401958495,-2.4574845778722882,-3.09104245335832,398.0
0,0,0,0,0,2350,0,-0.5327394212877811,-0.19671564816102607,-0.012761299150804487,-0.6906772675373404,-1.8214315485654358,-1.0921786781366354,0.196279909044662,399.0
0,0,0,0,1,1896,1,0.5455765157766433,1.9462292849973857,-1.2738779211126512,3.0373156945919186,-1.9633208556301496,-1.21421325351988,1.19196552068547,419.0
1,0,0,0,2,395,0,-0.9895260335164608,2.660544262716856,-1.5261012455050205,5.433882598817871,-1.5265197527218073,-0.46825045890843414,-2.25606507735915,426.0
0,1,0,0,0,1627,0,-0.5177628110507752,0.6068887017733783,-0.8535057137920357,-0.42439205595667906,-0.39923567393819864,1.4664233819000514,1.42711635564015,400.0
0,1,0,1,2,1343,0,0.2610209212735313,0.4283099573435107,-0.6012823893996663,-0.15810684437601769,0.6536730766711916,0.10219167814737583,-2.47030785036685,392.0
0,1,1,0,0,2107,1,0.6878543130281993,-0.5538731370207614,0.5757597910980573,-0.42439205595667906,1.5121505797710306,0.09081842454976587,-0.425419722637709,394.0
0,1,1,0,0,2593,1,1.7062638091446,-1.5360562313850334,1.836876413059904,-0.42439205595667906,1.8225361309747112,-0.8034654320022444,-0.057537992512185,394.0
0,0,1,0,2,2269,0,1.144640925256879,0.8747568184181798,-1.021654596720282,-0.15810684437601769,0.375272468453352,1.6403610858812936,-0.703456550218806,401.0
0,1,1,0,0,2021,0,0.4781817697101168,0.24973121291364303,-0.43313350647142007,-0.6906772675373404,0.7852750615151658,0.4422514929948422,0.0797871166178319,385.0
0,0,0,0,1,1880,0,0.2235793956810166,-1.3574774869551658,1.6687275301316578,-0.42439205595667906,-0.11506159446461967,-0.002023712276281944,0.80131274714538,388.0
0,0,1,1,2,546,0,-1.4987307815746613,1.4997824239227164,-1.021654596720282,1.1733192135272892,-0.17458859720484424,0.3607488942403447,-3.61091791264422,406.0
